id_indicador,nombre_del_indicador,unidad_de_medida,tipo_geografico,id_de_union_geografico,nombre_del_barrio,fecha_inicial,valor_del_dato,año,descripcion_temporal
643,Annual vehicle miles traveled,per square mile,CD,303.0,Bedford Stuyvesant (CD3),01/01/2019,69.0,2019.0,
643,Annual vehicle miles traveled,per square mile,CD,403.0,Jackson Heights (CD3),01/01/2019,76.1,2019.0,
386,Ozone (O3),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2018,29.7,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,104.0,Clinton and Chelsea (CD4),06/01/2019,23.5,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,304.0,Upper West Side,06/01/2022,14.7,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,305.0,Upper East Side,01/01/2018,23.4,2018.0,Annual Average
386,Ozone (O3),ppb,UHF42,305.0,Upper East Side,06/01/2018,27.0,2018.0,Summer
386,Ozone (O3),ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2020,28.1,2020.0,Summer
386,Ozone (O3),ppb,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2019,25.9,2019.0,Summer
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,307.0,Gramercy Park - Murray Hill,01/01/2019,9.7,2019.0,
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,06/01/2018,10.8,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,06/01/2020,7.9,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),12/01/2019,29.9,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),12/01/2019,26.7,2019.0,Winter -20
386,Ozone (O3),ppb,UHF42,309.0,Union Square - Lower East Side,06/01/2020,28.9,2020.0,Summer
386,Ozone (O3),ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2018,28.5,2018.0,Summer
386,Ozone (O3),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2020,30.6,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,06/01/2020,7.2,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2021,14.2,2021.0,Summer
386,Ozone (O3),ppb,CD,411.0,Bayside and Little Neck (CD11),06/01/2018,31.1,2018.0,Summer
386,Ozone (O3),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2020,29.8,2020.0,Summer
386,Ozone (O3),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2018,31.0,2018.0,Summer
386,Ozone (O3),ppb,UHF42,304.0,Upper West Side,06/01/2018,27.2,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,12/01/2020,18.6,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),12/01/2020,24.1,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,12/01/2020,6.4,2020.0,Winter -21
644,Annual vehicle miles traveled (cars),per square mile,UHF42,307.0,Gramercy Park - Murray Hill,01/01/2019,168.7,2019.0,
643,Annual vehicle miles traveled,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,01/01/2019,188.2,2019.0,
643,Annual vehicle miles traveled,per square mile,UHF42,308.0,Greenwich Village - SoHo,01/01/2019,142.9,2019.0,
386,Ozone (O3),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2018,30.1,2018.0,Summer
386,Ozone (O3),ppb,UHF42,301.0,Washington Heights,06/01/2018,29.0,2018.0,Summer
386,Ozone (O3),ppb,CD,110.0,Central Harlem (CD10),06/01/2020,29.6,2020.0,Summer
386,Ozone (O3),ppb,CD,108.0,Upper East Side (CD8),06/01/2018,26.9,2018.0,Summer
386,Ozone (O3),ppb,CD,112.0,Washington Heights and Inwood (CD12),06/01/2020,28.7,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),06/01/2021,14.5,2021.0,Summer
386,Ozone (O3),ppb,UHF34,303.0,East Harlem,06/01/2019,27.5,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2018,22.8,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2020,17.9,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),01/01/2018,9.1,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12/01/2021,8.7,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,12/01/2021,7.0,2021.0,Winter -22
386,Ozone (O3),ppb,CD,105.0,Midtown (CD5),06/01/2018,22.9,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,12/01/2021,7.1,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,12/01/2020,21.8,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),01/01/2018,11.5,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),06/01/2021,10.9,2021.0,Summer
386,Ozone (O3),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2018,30.2,2018.0,Summer
386,Ozone (O3),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2020,29.2,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2021,7.1,2021.0,Annual Average
386,Ozone (O3),ppb,UHF42,303.0,East Harlem,06/01/2018,28.8,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,104.0,Clinton and Chelsea (CD4),01/01/2018,25.7,2018.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),06/01/2020,14.7,2020.0,Summer
386,Ozone (O3),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2021,29.7,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),01/01/2018,31.1,2018.0,Annual Average
645,Annual vehicle miles traveled (trucks),per square mile,CD,303.0,Bedford Stuyvesant (CD3),01/01/2019,2.5,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,107.0,Upper West Side (CD7),12/01/2020,22.8,2020.0,Winter -21
386,Ozone (O3),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),06/01/2021,29.8,2021.0,Summer
645,Annual vehicle miles traveled (trucks),per square mile,CD,102.0,Greenwich Village and Soho (CD2),01/01/2019,9.2,2019.0,
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,01/01/2018,9.4,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,06/01/2021,9.4,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),06/01/2021,13.0,2021.0,Summer
645,Annual vehicle miles traveled (trucks),per square mile,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2019,7.0,2019.0,
365,Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2021,8.8,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,UHF42,308.0,Greenwich Village - SoHo,01/01/2018,8.8,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,12/01/2020,7.3,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2020,6.7,2020.0,Winter -21
645,Annual vehicle miles traveled (trucks),per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),01/01/2019,7.6,2019.0,
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,12/01/2021,7.9,2021.0,Winter -22
645,Annual vehicle miles traveled (trucks),per square mile,CD,105.0,Midtown (CD5),01/01/2019,12.5,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),06/01/2018,28.8,2018.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,202.0,Downtown - Heights - Slope,12/01/2020,23.9,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,CD,105.0,Midtown (CD5),12/01/2020,9.1,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,205.0,Fordham and University Heights (CD5),01/01/2022,17.1,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),12/01/2020,22.0,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,01/01/2020,6.4,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,12/01/2018,10.2,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,01/01/2020,7.4,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,12/01/2019,9.7,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,06/01/2019,10.1,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2020,7.0,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),06/01/2018,16.4,2018.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2020,6.4,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),12/01/2020,20.1,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,411.0,Bayside and Little Neck (CD11),12/01/2020,18.9,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),12/01/2020,21.5,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),01/01/2022,15.4,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2021,19.3,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,12/01/2020,25.4,2020.0,Winter -21
386,Ozone (O3),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2019,25.0,2019.0,Summer
645,Annual vehicle miles traveled (trucks),per square mile,CD,403.0,Jackson Heights (CD3),01/01/2019,3.4,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,303.0,Bedford Stuyvesant (CD3),01/01/2019,64.3,2019.0,
375,Nitrogen dioxide (NO2),ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),01/01/2019,18.2,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,01/01/2020,18.8,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2018,7.8,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),12/01/2021,7.4,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),06/01/2021,9.1,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),01/01/2018,8.6,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),12/01/2021,7.3,2021.0,Winter -22
644,Annual vehicle miles traveled (cars),per square mile,CD,403.0,Jackson Heights (CD3),01/01/2019,70.6,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2019,127.4,2019.0,
645,Annual vehicle miles traveled (trucks),per square mile,UHF42,308.0,Greenwich Village - SoHo,01/01/2019,10.1,2019.0,
365,Fine particles (PM 2.5),mcg/m3,CD,107.0,Upper West Side (CD7),12/01/2020,6.8,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF42,304.0,Upper West Side,01/01/2019,7.4,2019.0,Annual Average
386,Ozone (O3),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2022,32.8,2022.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2022,15.2,2022.0,Annual Average
386,Ozone (O3),ppb,CD,110.0,Central Harlem (CD10),06/01/2022,31.2,2022.0,Summer
386,Ozone (O3),ppb,CD,112.0,Washington Heights and Inwood (CD12),06/01/2022,29.6,2022.0,Summer
386,Ozone (O3),ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2022,34.8,2022.0,Summer
386,Ozone (O3),ppb,CD,108.0,Upper East Side (CD8),06/01/2022,30.7,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),01/01/2022,6.4,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),01/01/2019,7.0,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,110.0,Central Harlem (CD10),01/01/2022,6.2,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),01/01/2019,7.2,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2022,5.7,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),12/01/2020,6.8,2020.0,Winter -21
386,Ozone (O3),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2022,34.4,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,305.0,Upper East Side,01/01/2022,6.4,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2020,14.6,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,111.0,East Harlem (CD11),06/01/2022,13.0,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),01/01/2019,6.3,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),06/01/2020,11.3,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,104.0,Clinton and Chelsea (CD4),06/01/2022,17.8,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),01/01/2022,6.1,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,303.0,East Harlem,01/01/2020,6.4,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),06/01/2019,8.1,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),01/01/2019,6.4,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,01/01/2022,18.2,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,01/01/2020,22.5,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2020,19.0,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,12/01/2018,6.9,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),12/01/2020,6.5,2020.0,Winter -21
375,Nitrogen dioxide (NO2),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,01/01/2022,14.8,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),06/01/2022,22.5,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,01/01/2022,5.6,2022.0,Annual Average
386,Ozone (O3),ppb,CD,303.0,Bedford Stuyvesant (CD3),06/01/2019,29.6,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2020,19.4,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2021,21.6,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,UHF42,308.0,Greenwich Village - SoHo,01/01/2020,21.3,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,12/01/2018,28.0,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,01/01/2020,19.6,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2019,22.3,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,12/01/2019,31.8,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,06/01/2019,18.8,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),12/01/2019,28.1,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2019,18.1,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,01/01/2022,6.1,2022.0,Annual Average
386,Ozone (O3),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2019,30.5,2019.0,Summer
386,Ozone (O3),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2019,25.0,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,01/01/2018,25.9,2018.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2021,18.3,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,12/01/2021,25.1,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,12/01/2018,8.2,2018.0,Winter -19
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,01/01/2020,6.2,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,304.0,Upper West Side,06/01/2019,8.6,2019.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2021,27.1,2021.0,Winter -22
386,Ozone (O3),ppb,CD,103.0,Lower East Side and Chinatown (CD3),06/01/2020,29.0,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,301.0,Washington Heights,06/01/2020,14.0,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),01/01/2020,6.3,2020.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),06/01/2022,8.0,2022.0,Summer
386,Ozone (O3),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2021,27.4,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,01/01/2021,21.8,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,304.0,Upper West Side,12/01/2020,22.8,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,01/01/2020,6.0,2020.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,12/01/2019,19.9,2019.0,Winter -20
375,Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,06/01/2019,12.5,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,01/01/2021,7.1,2021.0,Annual Average
386,Ozone (O3),ppb,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2018,24.0,2018.0,Summer
386,Ozone (O3),ppb,UHF42,308.0,Greenwich Village - SoHo,06/01/2018,26.4,2018.0,Summer
386,Ozone (O3),ppb,CD,303.0,Bedford Stuyvesant (CD3),06/01/2020,29.3,2020.0,Summer
386,Ozone (O3),ppb,CD,403.0,Jackson Heights (CD3),06/01/2020,31.6,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),12/01/2021,7.0,2021.0,Winter -22
386,Ozone (O3),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2018,25.6,2018.0,Summer
386,Ozone (O3),ppb,UHF34,305307.0,Upper East Side-Gramercy,06/01/2020,28.5,2020.0,Summer
386,Ozone (O3),ppb,UHF34,304.0,Upper West Side,06/01/2018,27.2,2018.0,Summer
386,Ozone (O3),ppb,UHF34,304.0,Upper West Side,06/01/2020,29.0,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),12/01/2018,26.2,2018.0,Winter -19
375,Nitrogen dioxide (NO2),ppb,CD,402.0,Woodside and Sunnyside (CD2),06/01/2022,14.2,2022.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,01/01/2021,6.6,2021.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2020,11.6,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,12/01/2020,7.7,2020.0,Winter -21
386,Ozone (O3),ppb,CD,403.0,Jackson Heights (CD3),06/01/2021,30.4,2021.0,Summer
375,Nitrogen dioxide (NO2),ppb,UHF42,303.0,East Harlem,12/01/2019,26.8,2019.0,Winter -20
365,Fine particles (PM 2.5),mcg/m3,CD,108.0,Upper East Side (CD8),01/01/2019,8.0,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),01/01/2022,6.5,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),01/01/2022,8.4,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,01/01/2019,6.6,2019.0,Annual Average
386,Ozone (O3),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,06/01/2018,31.0,2018.0,Summer
386,Ozone (O3),ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,06/01/2020,30.5,2020.0,Summer
365,Fine particles (PM 2.5),mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),01/01/2019,6.7,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,104.0,Clinton and Chelsea (CD4),01/01/2022,7.8,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,01/01/2018,6.5,2018.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,12/01/2021,6.7,2021.0,Winter -22
375,Nitrogen dioxide (NO2),ppb,UHF42,404.0,Bayside - Little Neck,12/01/2018,18.2,2018.0,Winter -19
644,Annual vehicle miles traveled (cars),per square mile,UHF42,404.0,Bayside - Little Neck,01/01/2019,74.1,2019.0,
644,Annual vehicle miles traveled (cars),per square mile,UHF42,304.0,Upper West Side,01/01/2019,129.2,2019.0,
365,Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),01/01/2021,6.6,2021.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,01/01/2018,7.3,2018.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),01/01/2019,18.4,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,303.0,Bedford Stuyvesant (CD3),01/01/2022,16.6,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,309.0,Union Square - Lower East Side,01/01/2022,7.5,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,205.0,Fordham and University Heights (CD5),01/01/2019,7.3,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,404.0,Bayside - Little Neck,01/01/2022,5.6,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,305307.0,Upper East Side-Gramercy,12/01/2020,25.4,2020.0,Winter -21
365,Fine particles (PM 2.5),mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,01/01/2019,7.0,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,105.0,Midtown (CD5),01/01/2022,25.5,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),01/01/2019,17.6,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,403.0,Jackson Heights (CD3),01/01/2022,15.5,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,12/01/2021,7.4,2021.0,Winter -22
365,Fine particles (PM 2.5),mcg/m3,UHF34,301.0,Washington Heights,06/01/2019,8.2,2019.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF34,202.0,Downtown - Heights - Slope,06/01/2020,7.4,2020.0,Summer
375,Nitrogen dioxide (NO2),ppb,CD,112.0,Washington Heights and Inwood (CD12),01/01/2019,16.9,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,108.0,Upper East Side (CD8),01/01/2022,18.9,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),01/01/2019,19.8,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,CD,110.0,Central Harlem (CD10),01/01/2022,16.8,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),01/01/2022,6.4,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),01/01/2019,8.4,2019.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF42,309.0,Union Square - Lower East Side,01/01/2022,18.0,2022.0,Annual Average
375,Nitrogen dioxide (NO2),ppb,UHF34,303.0,East Harlem,01/01/2019,19.4,2019.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,UHF42,301.0,Washington Heights,01/01/2022,6.3,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,403.0,Jackson Heights (CD3),06/01/2021,8.5,2021.0,Summer
365,Fine particles (PM 2.5),mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,01/01/2022,7.9,2022.0,Annual Average
365,Fine particles (PM 2.5),mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),06/01/2020,7.1,2020.0,Summer
